x-axis,1,2
second,Volt,Volt
-150.2500E-03,-1.8153141E+00,-523.4799E-03
-150.0000E-03,-1.8052639E+00,-453.1281E-03
-149.7500E-03,-1.8454649E+00,-483.2789E-03
-149.5000E-03,-1.8655654E+00,-513.4296E-03
-149.2500E-03,-1.8454649E+00,-453.1281E-03
-149.0000E-03,-1.8052639E+00,-573.7311E-03
-148.7500E-03,-1.8655654E+00,-503.3794E-03
-148.5000E-03,-1.8253644E+00,-493.3291E-03
-148.2500E-03,-1.8454649E+00,-503.3794E-03
-148.0000E-03,-1.8052639E+00,-493.3291E-03
-147.7500E-03,-1.9560177E+00,-473.2286E-03
-147.5000E-03,-1.8856659E+00,-493.3291E-03
-147.2500E-03,-1.8856659E+00,-503.3794E-03
-147.0000E-03,-1.9258669E+00,-573.7311E-03
-146.7500E-03,-1.8957162E+00,-412.9271E-03
-146.5000E-03,-1.9057664E+00,-473.2286E-03
-146.2500E-03,-1.9459674E+00,-533.5301E-03
-146.0000E-03,-1.9258669E+00,-493.3291E-03
-145.7500E-03,-1.9861684E+00,-543.5804E-03
-145.5000E-03,-1.8856659E+00,-493.3291E-03
-145.2500E-03,-1.9560177E+00,-422.9774E-03
-145.0000E-03,-2.0062689E+00,-453.1281E-03
-144.7500E-03,-1.9660679E+00,-543.5804E-03
-144.5000E-03,-1.9861684E+00,-533.5301E-03
-144.2500E-03,-1.9962187E+00,-523.4799E-03
-144.0000E-03,-1.9258669E+00,-533.5301E-03
-143.7500E-03,-1.9761182E+00,-513.4296E-03
-143.5000E-03,-1.9660679E+00,-473.2286E-03
-143.2500E-03,-1.9359172E+00,-493.3291E-03
-143.0000E-03,-1.9258669E+00,-533.5301E-03
-142.7500E-03,-1.9359172E+00,-493.3291E-03
-142.5000E-03,-2.0866709E+00,-473.2286E-03
-142.2500E-03,-1.9459674E+00,-503.3794E-03
-142.0000E-03,-2.0062689E+00,-533.5301E-03
-141.7500E-03,-2.0163192E+00,-523.4799E-03
-141.5000E-03,-2.0263694E+00,-493.3291E-03
-141.2500E-03,-2.0364197E+00,-593.8316E-03
-141.0000E-03,-2.0464699E+00,-533.5301E-03
-140.7500E-03,-2.0464699E+00,-503.3794E-03
-140.5000E-03,-2.0464699E+00,-533.5301E-03
-140.2500E-03,-2.0163192E+00,-543.5804E-03
-140.0000E-03,-2.0464699E+00,-453.1281E-03
-139.7500E-03,-2.0163192E+00,-513.4296E-03
-139.5000E-03,-2.0665704E+00,-513.4296E-03
-139.2500E-03,-2.0866709E+00,-483.2789E-03
-139.0000E-03,-2.0062689E+00,-493.3291E-03
-138.7500E-03,-2.0464699E+00,-473.2286E-03
-138.5000E-03,-2.0464699E+00,-433.0276E-03
-138.2500E-03,-2.0163192E+00,-473.2286E-03
-138.0000E-03,-2.1268719E+00,-533.5301E-03
-137.7500E-03,-2.0766207E+00,-493.3291E-03
-137.5000E-03,-2.0665704E+00,-533.5301E-03
-137.2500E-03,-2.0967212E+00,-533.5301E-03
-137.0000E-03,-2.1268719E+00,-533.5301E-03
-136.7500E-03,-2.1369222E+00,-553.6306E-03
-136.5000E-03,-2.0464699E+00,-493.3291E-03
-136.2500E-03,-2.0866709E+00,-593.8316E-03
-136.0000E-03,-2.0062689E+00,-533.5301E-03
-135.7500E-03,-2.0967212E+00,-503.3794E-03
-135.5000E-03,-2.1268719E+00,-533.5301E-03
-135.2500E-03,-2.2072739E+00,-563.6809E-03
-135.0000E-03,-2.1268719E+00,-533.5301E-03
-134.7500E-03,-2.0364197E+00,-443.0779E-03
-134.5000E-03,-2.1268719E+00,-473.2286E-03
-134.2500E-03,-2.1067714E+00,-533.5301E-03
-134.0000E-03,-2.1268719E+00,-453.1281E-03
-133.7500E-03,-2.0967212E+00,-503.3794E-03
-133.5000E-03,-2.1067714E+00,-513.4296E-03
-133.2500E-03,-2.1268719E+00,-503.3794E-03
-133.0000E-03,-2.1268719E+00,-493.3291E-03
-132.7500E-03,-2.1670729E+00,-513.4296E-03
-132.5000E-03,-2.1469724E+00,-433.0276E-03
-132.2500E-03,-2.1570227E+00,-644.0829E-03
-132.0000E-03,-2.1670729E+00,-453.1281E-03
-131.7500E-03,-2.1369222E+00,-483.2789E-03
-131.5000E-03,-2.1469724E+00,-513.4296E-03
-131.2500E-03,-2.1168217E+00,-473.2286E-03
-131.0000E-03,-2.2474749E+00,-533.5301E-03
-130.7500E-03,-2.1268719E+00,-483.2789E-03
-130.5000E-03,-2.1469724E+00,-533.5301E-03
-130.2500E-03,-2.2575252E+00,-463.1784E-03
-130.0000E-03,-2.1670729E+00,-493.3291E-03
-129.7500E-03,-2.2273744E+00,-493.3291E-03
-129.5000E-03,-2.1871734E+00,-453.1281E-03
-129.2500E-03,-2.2173242E+00,-493.3291E-03
-129.0000E-03,-2.1670729E+00,-453.1281E-03
-128.7500E-03,-2.2273744E+00,-553.6306E-03
-128.5000E-03,-2.2273744E+00,-513.4296E-03
-128.2500E-03,-2.2374247E+00,-533.5301E-03
-128.0000E-03,-2.2474749E+00,-493.3291E-03
-127.7500E-03,-2.1670729E+00,-503.3794E-03
-127.5000E-03,-2.1871734E+00,-513.4296E-03
-127.2500E-03,-2.1871734E+00,-513.4296E-03
-127.0000E-03,-2.1268719E+00,-493.3291E-03
-126.7500E-03,-2.1972237E+00,-473.2286E-03
-126.5000E-03,-2.2072739E+00,-513.4296E-03
-126.2500E-03,-2.2474749E+00,-503.3794E-03
-126.0000E-03,-2.2072739E+00,-533.5301E-03
